Generation,Best_Height,Mean_Height
514,6.5559463122937816,3.265074204253986
515,6.155797316570737,2.4669145573750124
516,6.366154616419114,4.029808192510007
517,6.694510308640616,5.134919829931006
518,6.585235201838285,3.367458510989445
519,7.284607988128082,4.053016846391385
520,6.792668240512908,3.4398478088625746
521,6.364153882197216,3.5303191171853596
522,6.897584255926717,2.6422288084632184
523,6.625734835514195,2.8401725075153452
524,6.127198017524759,2.773538067981181
525,6.472080016291774,2.63511535284725
526,6.6570775939861955,3.545572081445532
527,6.489557347310565,2.81549812243784
528,6.3139144355068675,3.074216335356104
529,7.2448377107448625,3.634973174248926
530,6.792698356485126,3.47184337783318
531,6.273224555804829,3.8013638804093413
532,6.593211486881822,3.5912519286968902
533,6.2757464938194625,2.8252441778342994
534,7.025325144351445,3.597050660426052
535,6.788655559360285,2.897014572237474
536,7.235169225694996,3.5049298896026384
537,6.275069583949712,4.252769589850542
538,6.5627201861203925,2.623538622276075
539,6.2626968663924405,2.4260129874952177
540,6.706482575571664,3.2661061098559294
541,6.778219555135262,3.969359115235812
542,6.520750752698709,3.0132750214279853
543,6.834883927642445,3.8209207791717077
544,6.661296509986143,1.9441748429363295
545,7.226208698082904,3.721329931762191
546,6.940159871758789,3.151562522354358
547,6.947226431870314,2.8391761434059903
548,6.504803528729584,2.923811605290809
549,6.603036367121296,3.6684485794637793
550,6.210585725002758,2.0572727882327877
551,6.5293127739494174,2.420259606944456
552,6.74702371971381,3.8577604093887294
553,6.592950850932297,3.401001488687374
554,6.554928025169636,3.7515712514226407
555,7.312849020101825,3.632804216306334
556,6.872324808307647,3.869778914772673
557,6.519939652844332,3.680130444345514
558,6.067153890631152,3.143137800873459
559,6.798144406488308,3.3990618269170243
560,6.514683762050185,3.4097885688919214
561,6.649232702501968,3.083142643751839
562,6.114223159980508,2.7272842770651655
563,6.78723883140002,3.7289371911965987
564,7.411292819741122,3.139471974336915
565,7.235514825320573,2.671854394628369
566,6.738030999870466,3.3771085854801037
567,7.023317882060469,4.290743731167164
568,6.880068619461806,4.486923600081233
569,7.643561385148313,3.640615682901833
570,7.059851081019346,3.0788580428223735
571,6.394789159419523,3.307949530559371
572,6.707173794574947,2.80372123812261
573,6.457392134214141,2.292371662920946
574,7.473924388088832,3.801732658549626
575,7.298004305224063,3.3148457394802513
576,6.904552665720335,2.9612372648626826
577,6.63375448183246,3.0092086051802114
578,6.921504573079484,2.983897384044778
579,6.6789402324441225,2.6297002871500124
580,6.224941297366714,4.038075558898701
581,6.7178887972689205,3.418712535876035
582,6.735322235901691,3.4541399561925794
583,6.717368516535242,3.37981669540014
584,6.10039729352645,2.472704723108909
